Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6
0,-0,0,0,0,0
0,0,-0,0,0,0
0,-0,-0,0,0,0
0,0,-0,0,0,0
0,0,-0,0,0,0
0,-0,-0,0,0,0
0,0,-0,0,0,0
0,-0,-0,0,0,0
0,-0,-0,0,0,0
0,-0,-0,0,0,0
0,-0,-0.0001,0,0,0
0,-0,-0.0001,0,0.0001,0
0,-0,-0.0001,0,0.0001,0
0,-0,-0.0002,0,0.0001,0
0,-0,-0.0002,0,0.0002,0
0,-0,-0.0003,0,0.0002,0
0,-0,-0.0004,0,0.0003,0
0,-0,-0.0005,0,0.0003,0
0,-0,-0.0007,0,0.0004,0
0,-0,-0.0008,0,0.0005,0
0,-0,-0.001,0,0.0007,0
0,-0,-0.0013,0,0.0008,0
0,-0,-0.0015,0,0.001,0
0,-0,-0.0018,0,0.0011,0
0,-0,-0.0021,0,0.0014,0
0,-0,-0.0025,0,0.0016,0
0,-0,-0.0029,0,0.0019,0
0,-0,-0.0034,0,0.0022,0
0,-0,-0.0039,0,0.0025,0
0,-0,-0.0045,0,0.0029,0
0,-0,-0.0052,0,0.0033,0
0,-0,-0.0059,0,0.0037,0
0,-0,-0.0067,0,0.0042,0
0,-0,-0.0076,0,0.0048,0
0,-0,-0.0085,0,0.0054,0
0,-0,-0.0096,0,0.0061,0
0,-0,-0.0107,0,0.0068,0
0,-0,-0.0119,0,0.0076,0
0,-0,-0.0132,0,0.0084,0
0,-0,-0.0147,0,0.0093,0
0,-0,-0.0162,0,0.0103,0
0,-0,-0.0179,0,0.0113,0
0,-0,-0.0197,0,0.0125,0
0,-0,-0.0216,0,0.0137,0
0,-0,-0.0236,0,0.015,0
0,-0,-0.0258,0,0.0164,0
0,-0,-0.0282,0,0.0179,0
0,-0,-0.0307,0,0.0195,0
0,-0,-0.0334,0,0.0212,0
0,-0,-0.0362,0,0.023,0
0,-0,-0.0392,0,0.0249,0
0,-0,-0.0424,0,0.0269,0
0,-0,-0.0458,0,0.029,0
0,-0,-0.0493,0,0.0313,0
0,-0,-0.0531,0,0.0337,0
0,-0,-0.0571,0,0.0362,0
0,-0,-0.0613,0,0.0389,0
0,-0,-0.0657,0,0.0417,0
0,-0,-0.0704,0,0.0447,0
0,-0,-0.0753,0,0.0478,0
0,-0,-0.0805,0,0.051,0
0,-0,-0.0859,0,0.0545,0
0,-0,-0.0916,0,0.0581,0
0,-0,-0.0975,0,0.0618,0
0,-0,-0.1038,0,0.0658,0
0,-0,-0.1103,0,0.0699,0
0,-0,-0.1171,0,0.0743,0
0,-0,-0.1242,0,0.0788,0
0,-0,-0.1317,0,0.0835,0
0,-0,-0.1395,0,0.0884,0
0,-0,-0.1476,0,0.0936,0
0,-0,-0.156,0,0.099,0
0,-0,-0.1649,0,0.1045,0
0,-0,-0.174,0,0.1104,0
0,-0,-0.1836,0,0.1164,0
0,-0,-0.1935,0,0.1227,0
0,-0,-0.2038,0,0.1293,0
0,-0,-0.2145,0,0.1361,0
0,-0,-0.2257,0,0.1431,0
0,-0,-0.2372,0,0.1504,0
0,-0,-0.2492,0,0.158,0
0,-0,-0.2616,0,0.1659,0
0,-0,-0.2745,0,0.1741,0
0,-0,-0.2879,0,0.1826,0
0,-0,-0.3017,0,0.1913,0
0,-0,-0.316,0,0.2004,0
0,-0,-0.3308,0,0.2098,0
0,-0,-0.3461,0,0.2195,0
0,-0,-0.3619,0,0.2295,0
0,-0,-0.3782,0,0.2399,0
0,-0,-0.3951,0,0.2506,0
0,-0,-0.4125,0,0.2616,0
0,-0.0001,-0.4305,0,0.273,0
0,-0.0001,-0.4491,0,0.2848,0
0,-0.0001,-0.4682,0,0.2969,0
0,-0.0001,-0.4879,0,0.3094,0
0,-0.0001,-0.5083,0,0.3223,0
0,-0.0001,-0.5292,0,0.3356,0
0,-0.0001,-0.5508,0,0.3493,0
0,-0.0001,-0.573,0,0.3634,0
0,-0.0001,-0.5959,0,0.3779,0
0,-0.0001,-0.6195,0,0.3929,0
0,-0.0001,-0.6437,0,0.4082,0
0,-0.0001,-0.6686,0,0.424,0
0,-0.0001,-0.6942,0,0.4403,0
0,-0.0001,-0.7205,0,0.457,0
0,-0.0002,-0.7476,0,0.4741,0
0,-0.0002,-0.7754,0,0.4917,0
0,-0.0002,-0.8039,0,0.5099,0
0,-0.0002,-0.8332,0,0.5284,0
0,-0.0002,-0.8633,0,0.5475,0
0,-0.0002,-0.8942,0,0.5671,0
0,-0.0002,-0.9258,0,0.5872,0
0,-0.0002,-0.9583,0,0.6078,0
0,-0.0003,-0.9917,0,0.6289,0
0,-0.0003,-1.0258,0,0.6506,0
0,-0.0003,-1.0608,0,0.6728,0
0,-0.0003,-1.0967,0,0.6956,0
0,-0.0003,-1.1335,0,0.7189,0
0,-0.0004,-1.1711,0,0.7428,0
0,-0.0004,-1.2097,0,0.7672,0
0,-0.0004,-1.2492,0,0.7923,0
0,-0.0005,-1.2896,0,0.8179,0
0,-0.0005,-1.3309,0,0.8442,0
0,-0.0005,-1.3733,0,0.871,0
0,-0.0005,-1.4166,0,0.8985,0
0,-0.0006,-1.4609,0,0.9266,0
0,-0.0006,-1.5062,0,0.9553,0
0,-0.0007,-1.5525,0,0.9847,0
0,-0.0007,-1.5998,0,1.0148,0
0,-0.0007,-1.6482,0,1.0455,0
0,-0.0008,-1.6977,0,1.0768,0
0,-0.0008,-1.7482,0,1.1089,0
0,-0.0009,-1.7998,0,1.1416,0
0,-0.0009,-1.8525,0,1.1751,0
0,-0.001,-1.9063,0,1.2092,0
0,-0.001,-1.9613,0,1.2441,0
0,-0.0011,-2.0174,0,1.2797,0
0,-0.0012,-2.0747,0,1.3161,0
0,-0.0012,-2.1331,0,1.3531,0
0,-0.0013,-2.1927,0,1.391,0
0,-0.0014,-2.2536,0,1.4296,0
0,-0.0015,-2.3156,0,1.469,0
0,-0.0015,-2.3789,0,1.5091,0
0,-0.0016,-2.4434,0,1.5501,0
0,-0.0017,-2.5092,0,1.5918,0
0,-0.0018,-2.5763,0,1.6344,0
0,-0.0019,-2.6447,0,1.6778,0
0,-0.002,-2.7143,0,1.722,0
0,-0.0021,-2.7853,0,1.7671,0
0,-0.0022,-2.8577,0,1.813,0
0,-0.0023,-2.9313,0,1.8598,0
0,-0.0025,-3.0064,0,1.9074,0
0,-0.0026,-3.0828,0,1.9559,0
0,-0.0027,-3.1607,0,2.0053,0
0,-0.0028,-3.2399,0,2.0557,0
0,-0.003,-3.3206,0,2.1069,0
0,-0.0031,-3.4027,0,2.159,0
0,-0.0033,-3.4863,0,2.2121,0
0,-0.0035,-3.5714,0,2.2661,0
0,-0.0036,-3.6579,0,2.321,0
0,-0.0038,-3.746,0,2.377,0
0,-0.004,-3.8356,0,2.4338,0
0,-0.0042,-3.9267,0,2.4917,0
0,-0.0044,-4.0194,0,2.5505,0
0,-0.0046,-4.1136,0,2.6104,0
0,-0.0048,-4.2094,0,2.6712,0
0,-0.005,-4.3069,0,2.7331,0
0,-0.0053,-4.4059,0,2.796,0
0,-0.0055,-4.5066,0,2.8599,0
0,-0.0058,-4.6089,0,2.9249,0
0,-0.006,-4.7129,0,2.991,0
0,-0.0063,-4.8185,0,3.0581,0
0,-0.0066,-4.9259,0,3.1263,0
0,-0.0069,-5.035,0,3.1956,0
0,-0.0072,-5.1458,0,3.2659,0
0,-0.0075,-5.2583,0,3.3374,0
0,-0.0078,-5.3726,0,3.41,0
0,-0.0082,-5.4887,0,3.4838,0
0,-0.0085,-5.6066,0,3.5587,0
0,-0.0089,-5.7262,0,3.6347,0
0,-0.0093,-5.8477,0,3.7119,0
0,-0.0097,-5.9711,0,3.7903,0
0,-0.0101,-6.0962,0,3.8698,0
0,-0.0105,-6.2233,0,3.9506,0
0,-0.011,-6.3523,0,4.0325,0
0,-0.0114,-6.4831,0,4.1157,0
0,-0.0119,-6.6159,0,4.2001,0
0,-0.0124,-6.7506,0,4.2857,0
0,-0.0129,-6.8872,0,4.3725,0
0,-0.0134,-7.0259,0,4.4606,0
0,-0.0139,-7.1665,0,4.55,0
0,-0.0145,-7.3091,0,4.6407,0
0,-0.0151,-7.4537,0,4.7326,0
0,-0.0157,-7.6004,0,4.8259,0
0,-0.0163,-7.7491,0,4.9204,0
0,-0.017,-7.8998,0,5.0163,0
0,-0.0176,-8.0527,0,5.1135,0
0,-0.0183,-8.2077,0,5.212,0
0,-0.019,-8.3647,0,5.3119,0
0,-0.0197,-8.5239,0,5.4131,0
0,-0.0205,-8.6853,0,5.5158,0
0,-0.0213,-8.8488,0,5.6197,0
0,-0.0221,-9.0144,0,5.7251,0
0,-0.0229,-9.1823,0,5.8319,0
0,-0.0238,-9.3524,0,5.9401,0
0,-0.0247,-9.5247,0,6.0497,0
0,-0.0256,-9.6993,0,6.1608,0
0,-0.0265,-9.8761,0,6.2733,0
0,-0.0275,-10.0552,0,6.3873,0
0,-0.0285,-10.2366,0,6.5027,0
0,-0.0295,-10.4203,0,6.6196,0
0,-0.0306,-10.6063,0,6.738,0
0,-0.0317,-10.7946,0,6.8578,0
0,-0.0328,-10.9853,0,6.9792,0
0,-0.034,-11.1784,0,7.1021,0
0,-0.0352,-11.3739,0,7.2266,0
0,-0.0364,-11.5718,0,7.3526,0
0,-0.0377,-11.7721,0,7.4801,0
0,-0.039,-11.9748,0,7.6092,0
0,-0.0404,-12.18,0,7.7398,0
0,-0.0418,-12.3877,0,7.8721,0
0,-0.0432,-12.5978,0,8.0059,0
0,-0.0447,-12.8105,0,8.1413,0
0,-0.0462,-13.0256,0,8.2784,0
0,-0.0477,-13.2433,0,8.4171,0
0,-0.0493,-13.4636,0,8.5574,0
0,-0.051,-13.6864,0,8.6993,0
0,-0.0527,-13.9118,0,8.8429,0
0,-0.0544,-14.1397,0,8.9882,0
0,-0.0562,-14.3703,0,9.1351,0
0,-0.0581,-14.6036,0,9.2838,0
0,-0.06,-14.8394,0,9.4341,0
0,-0.0619,-15.078,0,9.5862,0
0,-0.0639,-15.3192,0,9.7399,0
0,-0.066,-15.5631,0,9.8954,0
0,-0.0681,-15.8097,0,10.0526,0
0,-0.0703,-16.059,0,10.2116,0
0,-0.0725,-16.3111,0,10.3723,0
0,-0.0748,-16.5659,0,10.5348,0
0,-0.0771,-16.8235,0,10.6991,0
0,-0.0795,-17.0839,0,10.8652,0
0,-0.082,-17.347,0,11.0331,0
0,-0.0846,-17.613,0,11.2028,0
0,-0.0872,-17.8818,0,11.3743,0
0,-0.0898,-18.1535,0,11.5476,0
0,-0.0926,-18.428,0,11.7228,0
0,-0.0954,-18.7054,0,11.8999,0
0,-0.0983,-18.9857,0,12.0788,0
0,-0.1013,-19.2689,0,12.2596,0
0,-0.1043,-19.5551,0,12.4422,0
0,-0.1074,-19.8441,0,12.6268,0
0,-0.1106,-20.1362,0,12.8132,0
0,-0.1139,-20.4311,0,13.0016,0
0,-0.1173,-20.7291,0,13.1919,0
0,-0.1207,-21.0301,0,13.3841,0
0,-0.1242,-21.3341,0,13.5783,0
0,-0.1278,-21.6411,0,13.7745,0
0,-0.1315,-21.9511,0,13.9726,0
0,-0.1353,-22.2642,0,14.1726,0
0,-0.1392,-22.5804,0,14.3747,0
0,-0.1432,-22.8997,0,14.5787,0
0,-0.1473,-23.2221,0,14.7848,0
0,-0.1515,-23.5475,0,14.9929,0
0,-0.1557,-23.8762,0,15.203,0
0,-0.1601,-24.2079,0,15.4151,0
0,-0.1646,-24.5428,0,15.6293,0
0,-0.1692,-24.8809,0,15.8455,0
0,-0.1739,-25.2222,0,16.0638,0
0,-0.1787,-25.5667,0,16.2842,0
0,-0.1836,-25.9144,0,16.5066,0
0,-0.1886,-26.2653,0,16.7312,0
0,-0.1938,-26.6195,0,16.9578,0
0,-0.199,-26.9769,0,17.1866,0
0,-0.2044,-27.3376,0,17.4175,0
0,-0.2099,-27.7016,0,17.6505,0
0,-0.2155,-28.0688,0,17.8857,0
0,-0.2213,-28.4394,0,18.123,0
0,-0.2272,-28.8134,0,18.3625,0
0,-0.2332,-29.1906,0,18.6041,0
0,-0.2394,-29.5712,0,18.848,0
0,-0.2456,-29.9552,0,19.094,0
0,-0.2521,-30.3426,0,19.3422,0
0,-0.2586,-30.7333,0,19.5926,0
0,-0.2653,-31.1275,0,19.8453,0
0,-0.2722,-31.5251,0,20.1001,0
0,-0.2792,-31.9261,0,20.3572,0
0,-0.2864,-32.3305,0,20.6166,0
0,-0.2937,-32.7385,0,20.8782,0
0,-0.3012,-33.1499,0,21.1421,0
0,-0.3088,-33.5647,0,21.4082,0
0,-0.3166,-33.9831,0,21.6766,0
0,-0.3245,-34.405,0,21.9474,0
0,-0.3327,-34.8304,0,22.2204,0
0,-0.341,-35.2593,0,22.4957,0
0,-0.3494,-35.6918,0,22.7734,0
0,-0.3581,-36.1278,0,23.0533,0
0,-0.3669,-36.5674,0,23.3357,0
0,-0.3759,-37.0106,0,23.6203,0
0,-0.3851,-37.4574,0,23.9073,0
0,-0.3945,-37.9078,0,24.1967,0
0,-0.404,-38.3618,0,24.4884,0
0,-0.4138,-38.8195,0,24.7826,0
0,-0.4238,-39.2808,0,25.0791,0
0,-0.4339,-39.7457,0,25.378,0
0,-0.4443,-40.2143,0,25.6793,0
0,-0.4549,-40.6866,0,25.983,0
0,-0.4656,-41.1626,0,26.2892,0
0,-0.4766,-41.6422,0,26.5978,0
0,-0.4879,-42.1256,0,26.9088,0
0,-0.4993,-42.6127,0,27.2223,0
0,-0.5109,-43.1035,0,27.5382,0
0,-0.5228,-43.5981,0,27.8566,0
0,-0.5349,-44.0964,0,28.1775,0
0,-0.5473,-44.5985,0,28.5008,0
0,-0.5599,-45.1044,0,28.8267,0
0,-0.5727,-45.614,0,29.155,0
0,-0.5858,-46.1275,0,29.4858,0
0,-0.5991,-46.6447,0,29.8192,0
0,-0.6127,-47.1658,0,30.1551,0
0,-0.6265,-47.6907,0,30.4935,0
0,-0.6406,-48.2194,0,30.8344,0
0,-0.6549,-48.752,0,31.1779,0
0,-0.6695,-49.2884,0,31.5239,0
0,-0.6844,-49.8287,0,31.8725,0
0,-0.6996,-50.3729,0,32.2237,0
0,-0.715,-50.9209,0,32.5774,0
0,-0.7308,-51.4729,0,32.9337,0
0,-0.7468,-52.0287,0,33.2926,0
0,-0.7631,-52.5885,0,33.6541,0
0,-0.7797,-53.1521,0,34.0182,0
0,-0.7966,-53.7197,0,34.385,0
0,-0.8138,-54.2913,0,34.7543,0
0,-0.8313,-54.8668,0,35.1263,0
0,-0.8491,-55.4462,0,35.5009,0
0,-0.8673,-56.0296,0,35.8781,0
0,-0.8857,-56.617,0,36.258,0
0,-0.9045,-57.2083,0,36.6405,0
0,-0.9236,-57.8037,0,37.0257,0
0,-0.9431,-58.403,0,37.4136,0
0,-0.9629,-59.0063,0,37.8041,0
0,-0.983,-59.6137,0,38.1973,0
0,-1.0035,-60.225,0,38.5932,0
0,-1.0243,-60.8404,0,38.9919,0
0,-1.0455,-61.4599,0,39.3932,0
0,-1.0671,-62.0833,0,39.7972,0
0,-1.089,-62.7108,0,40.2039,0
0,-1.1113,-63.3424,0,40.6133,0
0,-1.134,-63.978,0,41.0255,0
0,-1.157,-64.6177,0,41.4404,0
0,-1.1805,-65.2614,0,41.858,0
0,-1.2043,-65.9093,0,42.2784,0
0,-1.2285,-66.5612,0,42.7016,0
0,-1.2531,-67.2172,0,43.1275,0
0,-1.2782,-67.8773,0,43.5561,0
0,-1.3036,-68.5416,0,43.9875,0
0,-1.3295,-69.2099,0,44.4217,0
0,-1.3558,-69.8823,0,44.8587,0
0,-1.3825,-70.5589,0,45.2985,0
0,-1.4096,-71.2396,0,45.741,0
0,-1.4372,-71.9244,0,46.1863,0
0,-1.4652,-72.6134,0,46.6345,0
0,-1.4937,-73.3065,0,47.0854,0
0,-1.5226,-74.0038,0,47.5392,0
0,-1.552,-74.7052,0,47.9958,0
0,-1.5818,-75.4107,0,48.4552,0
0,-1.6122,-76.1204,0,48.9174,0
0,-1.643,-76.8343,0,49.3825,0
0,-1.6742,-77.5524,0,49.8504,0
0,-1.706,-78.2746,0,50.3211,0
0,-1.7383,-79.001,0,50.7947,0
0,-1.771,-79.7316,0,51.2712,0
0,-1.8043,-80.4663,0,51.7505,0
0,-1.8381,-81.2053,0,52.2326,0
0,-1.8724,-81.9484,0,52.7176,0
0,-1.9072,-82.6958,0,53.2055,0
0,-1.9425,-83.4473,0,53.6963,0
0,-1.9784,-84.203,0,54.1899,0
0,-2.0148,-84.963,0,54.6865,0
0,-2.0518,-85.7271,0,55.1859,0
0,-2.0893,-86.4954,0,55.6882,0
0,-2.1274,-87.268,0,56.1934,0
0,-2.166,-88.0448,0,56.7014,0
0,-2.2052,-88.8257,0,57.2124,0
0,-2.245,-89.6109,0,57.7263,0
0,-2.2854,-90.4003,0,58.2431,0
0,-2.3264,-91.194,0,58.7629,0
0,-2.3679,-91.9918,0,59.2855,0
0,-2.4101,-92.7939,0,59.811,0
0,-2.4529,-93.6002,0,60.3395,0
0,-2.4963,-94.4107,0,60.8709,0
0,-2.5403,-95.2254,0,61.4053,0
0,-2.5849,-96.0444,0,61.9425,0
0,-2.6302,-96.8676,0,62.4827,0
0,-2.6761,-97.695,0,63.0258,0
0,-2.7227,-98.5267,0,63.5719,0
0,-2.7699,-99.3625,0,64.1209,0
0,-2.8178,-100.2026,0,64.6729,0
0,-2.8664,-101.0469,0,65.2278,0
0,-2.9156,-101.8955,0,65.7856,0
0,-2.9655,-102.7482,0,66.3465,0
0,-3.0161,-103.6052,0,66.9102,0
0,-3.0674,-104.4664,0,67.4769,0
0,-3.1194,-105.3318,0,68.0466,0
0,-3.1721,-106.2015,0,68.6193,0
0,-3.2256,-107.0753,0,69.1949,0
0,-3.2797,-107.9534,0,69.7734,0
0,-3.3346,-108.8357,0,70.355,0
0,-3.3903,-109.7222,0,70.9395,0
0,-3.4466,-110.6129,0,71.527,0
0,-3.5038,-111.5079,0,72.1174,0
0,-3.5617,-112.407,0,72.7108,0
0,-3.6203,-113.3103,0,73.3072,0
0,-3.6797,-114.2178,0,73.9066,0
0,-3.74,-115.1296,0,74.5089,0
0,-3.801,-116.0455,0,75.1142,0
0,-3.8628,-116.9656,0,75.7225,0
0,-3.9254,-117.8899,0,76.3338,0
0,-3.9888,-118.8184,0,76.9481,0
0,-4.053,-119.7511,0,77.5653,0
0,-4.1181,-120.6879,0,78.1855,0
0,-4.184,-121.6289,0,78.8087,0
0,-4.2507,-122.5741,0,79.4349,0
0,-4.3183,-123.5234,0,80.064,0
0,-4.3868,-124.4769,0,80.6962,0
0,-4.4561,-125.4346,0,81.3313,0
0,-4.5263,-126.3964,0,81.9694,0
0,-4.5973,-127.3623,0,82.6105,0
0,-4.6693,-128.3324,0,83.2545,0
0,-4.7422,-129.3066,0,83.9016,0
0,-4.8159,-130.285,0,84.5516,0
0,-4.8906,-131.2675,0,85.2046,0
0,-4.9661,-132.254,0,85.8606,0
0,-5.0427,-133.2447,0,86.5196,0
0,-5.1201,-134.2395,0,87.1815,0
0,-5.1985,-135.2384,0,87.8464,0
0,-5.2778,-136.2414,0,88.5143,0
0,-5.3581,-137.2485,0,89.1852,0
0,-5.4394,-138.2596,0,89.859,0
0,-5.5216,-139.2748,0,90.5358,0
0,-5.6048,-140.2941,0,91.2156,0
0,-5.689,-141.3174,0,91.8983,0
0,-5.7742,-142.3448,0,92.584,0
0,-5.8604,-143.3762,0,93.2727,0
0,-5.9476,-144.4117,0,93.9644,0
0,-6.0358,-145.4511,0,94.659,0
0,-6.1251,-146.4946,0,95.3565,0
0,-6.2154,-147.5421,0,96.0571,0
0,-6.3068,-148.5936,0,96.7605,0
0,-6.3992,-149.6491,0,97.467,0
0,-6.4926,-150.7086,0,98.1764,0
0,-6.5872,-151.772,0,98.8887,0
0,-6.6828,-152.8394,0,99.604,0
0,-6.7795,-153.9107,0,100.3222,0
0,-6.8773,-154.986,0,101.0434,0
0,-6.9762,-156.0653,0,101.7675,0
0,-7.0762,-157.1484,0,102.4945,0
0,-7.1773,-158.2355,0,103.2245,0
0,-7.2796,-159.3265,0,103.9574,0
0,-7.383,-160.4214,0,104.6932,0
0,-7.4875,-161.5202,0,105.432,0
0,-7.5932,-162.6228,0,106.1736,0
0,-7.7,-163.7293,0,106.9182,0
0,-7.808,-164.8397,0,107.6658,0
0,-7.9172,-165.9539,0,108.4162,0
0,-8.0276,-167.072,0,109.1695,0
0,-8.1392,-168.1938,0,109.9257,0
0,-8.2519,-169.3195,0,110.6849,0
0,-8.3659,-170.449,0,111.4469,0
0,-8.4811,-171.5823,0,112.2118,0
0,-8.5976,-172.7193,0,112.9796,0
0,-8.7152,-173.8601,0,113.7503,0
0,-8.8341,-175.0047,0,114.5239,0
0,-8.9543,-176.153,0,115.3003,0
0,-9.0757,-177.3051,0,116.0797,0
0,-9.1984,-178.4609,0,116.8619,0
0,-9.3223,-179.6203,0,117.6469,0
0,-9.4476,-180.7835,0,118.4348,0
0,-9.5741,-181.9504,0,119.2256,0
0,-9.7019,-183.1209,0,120.0192,0
0,-9.8311,-184.2951,0,120.8157,0
0,-9.9616,-185.4729,0,121.615,0
0,-10.0934,-186.6544,0,122.4172,0
0,-10.2265,-187.8395,0,123.2221,0
0,-10.361,-189.0282,0,124.03,0
0,-10.4968,-190.2205,0,124.8406,0
0,-10.634,-191.4163,0,125.654,0
0,-10.7725,-192.6158,0,126.4703,0
0,-10.9125,-193.8188,0,127.2894,0
0,-11.0538,-195.0253,0,128.1112,0
0,-11.1965,-196.2353,0,128.9359,0
0,-11.3406,-197.4489,0,129.7633,0
0,-11.4861,-198.666,0,130.5936,0
0,-11.633,-199.8865,0,131.4266,0
0,-11.7814,-201.1106,0,132.2624,0
0,-11.9312,-202.338,0,133.101,0
0,-12.0825,-203.569,0,133.9423,0
0,-12.2352,-204.8033,0,134.7864,0
0,-12.3893,-206.0411,0,135.6332,0
0,-12.5449,-207.2823,0,136.4828,0
0,-12.702,-208.5268,0,137.3351,0
0,-12.8606,-209.7747,0,138.1902,0
0,-13.0207,-211.026,0,139.0479,0
0,-13.1823,-212.2806,0,139.9084,0
0,-13.3454,-213.5386,0,140.7717,0
0,-13.51,-214.7998,0,141.6376,0
0,-13.6761,-216.0644,0,142.5062,0
0,-13.8438,-217.3322,0,143.3776,0
0,-14.013,-218.6033,0,144.2516,0
0,-14.1838,-219.8777,0,145.1283,0
0,-14.3561,-221.1553,0,146.0077,0
0,-14.53,-222.4361,0,146.8897,0
0,-14.7054,-223.7201,0,147.7744,0
0,-14.8825,-225.0073,0,148.6618,0
0,-15.0611,-226.2976,0,149.5518,0
0,-15.2413,-227.5912,0,150.4445,0
0,-15.4232,-228.8878,0,151.3398,0
0,-15.6066,-230.1876,0,152.2378,0
0,-15.7917,-231.4905,0,153.1383,0
0,-15.9784,-232.7965,0,154.0415,0
0,-16.1668,-234.1056,0,154.9473,0
0,-16.3568,-235.4177,0,155.8557,0
0,-16.5485,-236.7329,0,156.7666,0
0,-16.7418,-238.051,0,157.6802,0
0,-16.9368,-239.3723,0,158.5964,0
0,-17.1334,-240.6964,0,159.5151,0
0,-17.3318,-242.0236,0,160.4364,0
0,-17.5319,-243.3538,0,161.3602,0
0,-17.7336,-244.6868,0,162.2866,0
0,-17.9371,-246.0228,0,163.2156,0
0,-18.1423,-247.3618,0,164.1471,0
0,-18.3492,-248.7036,0,165.0811,0
0,-18.5578,-250.0483,0,166.0176,0
0,-18.7682,-251.3958,0,166.9566,0
0,-18.9804,-252.7462,0,167.8982,0
0,-19.1942,-254.0994,0,168.8422,0
0,-19.4099,-255.4554,0,169.7888,0
0,-19.6273,-256.8142,0,170.7378,0
0,-19.8465,-258.1758,0,171.6893,0
0,-20.0675,-259.5402,0,172.6432,0
0,-20.2903,-260.9072,0,173.5996,0
0,-20.5149,-262.277,0,174.5585,0
0,-20.7413,-263.6495,0,175.5198,0
0,-20.9696,-265.0247,0,176.4835,0
0,-21.1996,-266.4026,0,177.4497,0
0,-21.4315,-267.7831,0,178.4183,0
0,-21.6652,-269.1662,0,179.3893,0
0,-21.9008,-270.552,0,180.3627,0
0,-22.1382,-271.9404,0,181.3384,0
0,-22.3775,-273.3313,0,182.3166,0
0,-22.6187,-274.7248,0,183.2971,0
0,-22.8617,-276.1208,0,184.2801,0
0,-23.1066,-277.5194,0,185.2653,0
0,-23.3534,-278.9205,0,186.2529,0
0,-23.6021,-280.324,0,187.2429,0
0,-23.8527,-281.7301,0,188.2352,0
0,-24.1052,-283.1386,0,189.2298,0
0,-24.3597,-284.5495,0,190.2267,0
0,-24.616,-285.9628,0,191.226,0
0,-24.8743,-287.3786,0,192.2275,0
0,-25.1346,-288.7967,0,193.2313,0
0,-25.3968,-290.2172,0,194.2374,0
0,-25.6609,-291.64,0,195.2458,0
0,-25.927,-293.0652,0,196.2565,0
0,-26.195,-294.4927,0,197.2694,0
0,-26.4651,-295.9224,0,198.2845,0
0,-26.7371,-297.3545,0,199.3019,0
0,-27.0111,-298.7887,0,200.3215,0
0,-27.2871,-300.2253,0,201.3433,0
0,-27.5651,-301.664,0,202.3673,0
0,-27.8451,-303.1049,0,203.3936,0
0,-28.1271,-304.548,0,204.422,0
0,-28.4111,-305.9933,0,205.4526,0
0,-28.6972,-307.4407,0,206.4854,0
0,-28.9853,-308.8903,0,207.5203,0
0,-29.2754,-310.3419,0,208.5574,0
0,-29.5676,-311.7956,0,209.5966,0
0,-29.8618,-313.2514,0,210.638,0
0,-30.1581,-314.7093,0,211.6815,0
0,-30.4565,-316.1691,0,212.7271,0
0,-30.7569,-317.631,0,213.7748,0
0,-31.0594,-319.0949,0,214.8246,0
0,-31.3639,-320.5608,0,215.8765,0
0,-31.6706,-322.0286,0,216.9305,0
0,-31.9793,-323.4983,0,217.9866,0
0,-32.2902,-324.97,0,219.0447,0
0,-32.6032,-326.4436,0,220.1049,0
0,-32.9182,-327.919,0,221.1671,0
0,-33.2354,-329.3963,0,222.2313,0
0,-33.5547,-330.8755,0,223.2976,0
0,-33.8762,-332.3565,0,224.3659,0
0,-34.1997,-333.8393,0,225.4361,0
0,-34.5254,-335.3238,0,226.5084,0
0,-34.8533,-336.8102,0,227.5827,0
0,-35.1833,-338.2983,0,228.6589,0
0,-35.5154,-339.7881,0,229.7371,0
0,-35.8498,-341.2796,0,230.8172,0
0,-36.1863,-342.7729,0,231.8993,0
0,-36.5249,-344.2678,0,232.9833,0
0,-36.8657,-345.7643,0,234.0693,0
0,-37.2088,-347.2625,0,235.1572,0
0,-37.554,-348.7624,0,236.2469,0
0,-37.9014,-350.2638,0,237.3386,0
0,-38.251,-351.7668,0,238.4321,0
0,-38.6028,-353.2714,0,239.5276,0
0,-38.9568,-354.7775,0,240.6249,0
0,-39.313,-356.2851,0,241.724,0
0,-39.6714,-357.7943,0,242.825,0
0,-40.0321,-359.3049,0,243.9278,0
0,-40.3949,-360.817,0,245.0325,0
0,-40.7601,-362.3305,0,246.139,0
0,-41.1274,-363.8455,0,247.2473,0
0,-41.497,-365.3619,0,248.3574,0
0,-41.8688,-366.8797,0,249.4692,0
0,-42.2429,-368.3989,0,250.5829,0
0,-42.6192,-369.9194,0,251.6983,0
0,-42.9978,-371.4413,0,252.8154,0
0,-43.3787,-372.9645,0,253.9344,0
0,-43.7618,-374.489,0,255.055,0
0,-44.1472,-376.0148,0,256.1774,0
0,-44.5349,-377.5418,0,257.3015,0
0,-44.9248,-379.0701,0,258.4273,0
0,-45.317,-380.5996,0,259.5548,0
0,-45.7116,-382.1304,0,260.684,0
0,-46.1084,-383.6623,0,261.8149,0
0,-46.5075,-385.1954,0,262.9474,0
0,-46.9089,-386.7297,0,264.0816,0
